Date,SPY,TLT
2015-06-29,173.16368103027344,91.27066040039062
2015-06-30,173.52621459960938,90.63787078857422
2015-07-01,174.9171142578125,89.41444396972656
2015-07-02,174.75694274902344,89.70831298828125
2015-07-06,174.25962829589844,91.37100982666016
2015-07-07,175.35549926757812,92.22940826416016
2015-07-08,172.41346740722656,93.0259780883789
2015-07-09,172.72537231445312,91.19312286376953
2015-07-10,174.9002227783203,89.74698638916016
2015-07-13,176.83062744140625,89.46857452392578
2015-07-14,177.5978240966797,89.76243591308594
2015-07-15,177.53878784179688,90.71367645263672
2015-07-16,178.96337890625,91.34007263183594
2015-07-17,179.11509704589844,91.81180572509766
2015-07-20,179.20785522460938,91.42514038085938
2015-07-21,178.49974060058594,91.92010498046875
2015-07-22,178.1793975830078,92.49236297607422
2015-07-23,177.17633056640625,93.64464569091797
2015-07-24,175.33860778808594,93.87664794921875
2015-07-27,174.318603515625,94.37934112548828
2015-07-28,176.4597625732422,93.6910629272461
2015-07-29,177.6736602783203,93.34304809570312
2015-07-30,177.7157745361328,94.0622329711914
2015-07-31,177.4459991455078,94.75830841064453
2015-08-03,176.84751892089844,95.7557601928711
2015-08-04,176.50189208984375,94.99620819091797
2015-08-05,177.0835723876953,94.28314208984375
2015-08-06,175.6336669921875,95.1202163696289
2015-08-07,175.29641723632812,96.36802673339844
2015-08-10,177.50502014160156,95.17445373535156
2015-08-11,175.90338134765625,96.68578338623047
2015-08-12,176.11410522460938,96.15874481201172
2015-08-13,175.89500427246094,95.84876251220703
2015-08-14,176.53562927246094,96.07349395751953
2015-08-17,177.52191162109375,96.50756072998047
2015-08-18,177.00765991210938,95.74797821044922
2015-08-19,175.60836791992188,96.69358825683594
2015-08-20,171.94142150878906,97.67009735107422
2015-08-21,166.76556396484375,97.96460723876953
2015-08-24,159.74359130859375,97.93363189697266
2015-08-25,157.86378479003906,96.36026763916016
2015-08-26,163.92471313476562,94.50016784667969
2015-08-27,167.9794158935547,94.554443359375
2015-08-28,167.98785400390625,94.83344268798828
2015-08-31,166.63064575195312,94.10493469238281
2015-09-01,161.65707397460938,94.78297424316406
2015-09-02,164.72557067871094,93.96742248535156
2015-09-03,164.8435821533203,94.42567443847656
2015-09-04,162.3483428955078,95.28784942626953
2015-09-08,166.42835998535156,93.88202667236328
2015-09-09,164.20286560058594,94.33248138427734
2015-09-10,165.09645080566406,93.69559478759766
2015-09-11,165.84669494628906,94.28588104248047
2015-09-14,165.23133850097656,94.4334487915039
2015-09-15,167.29660034179688,92.62373352050781
2015-09-16,168.7465362548828,92.2741928100586
2015-09-17,168.36715698242188,93.4004135131836
2015-09-18,165.61582946777344,94.83737182617188
2015-09-21,166.47171020507812,93.29171752929688
2015-09-22,164.31089782714844,94.58877563476562
2015-09-23,164.0482635498047,94.58101654052734
2015-09-24,163.45509338378906,95.22575378417969
2015-09-25,163.41270446777344,94.40245819091797
2015-09-28,159.3114471435547,96.01795959472656
2015-09-29,159.40464782714844,96.28980255126953
2015-09-30,162.37889099121094,95.955810546875
2015-10-01,162.8025665283203,96.36522674560547
2015-10-02,165.23448181152344,96.94898986816406
2015-10-05,168.17486572265625,95.63363647460938
2015-10-06,167.5986328125,96.04613494873047
2015-10-07,168.9713897705078,95.72699737548828
2015-10-08,170.49656677246094,94.9253158569336
2015-10-09,170.5983123779297,95.17440032958984
2015-10-12,170.7592315673828,95.89825439453125
2015-10-13,169.6831512451172,96.06170654296875
2015-10-14,168.86964416503906,96.90226745605469
2015-10-15,171.46258544921875,96.42754364013672
2015-10-16,172.24209594726562,96.4586410522461
2015-10-19,172.32691955566406,96.19401550292969
2015-10-20,172.10659790039062,95.60247039794922
2015-10-21,171.03890991210938,96.55206298828125
2015-10-22,173.92835998535156,96.71549224853516
2015-10-23,175.8349151611328,95.89047241210938
2015-10-26,175.40281677246094,96.52867126464844
2015-10-27,175.06382751464844,96.76996612548828
2015-10-28,177.0551300048828,96.38079071044922
2015-10-29,176.95343017578125,94.84754180908203
2015-10-30,176.1907958984375,95.5635757446289
2015-11-02,178.27537536621094,95.1243896484375
2015-11-03,178.792236328125,94.3443603515625
2015-11-04,178.24993896484375,94.45359802246094
2015-11-05,178.0719757080078,94.20399475097656
2015-11-06,177.97877502441406,92.8232650756836
2015-11-09,176.31793212890625,92.3006820678711
2015-11-10,176.7246551513672,92.57369232177734
2015-11-11,176.02984619140625,92.378662109375
2015-11-12,173.572509765625,92.8232650756836
2015-11-13,171.6235809326172,93.35372924804688
2015-11-16,174.2334442138672,93.2679214477539
2015-11-17,174.10635375976562,93.42395782470703
2015-11-18,176.86871337890625,93.61894226074219
2015-11-19,176.71624755859375,94.24300384521484
2015-11-20,177.36019897460938,93.95437622070312
2015-11-23,177.15682983398438,94.24300384521484
2015-11-24,177.39404296875,94.23517608642578
2015-11-25,177.36863708496094,94.45359802246094
2015-11-27,177.57199096679688,94.35999298095703
2015-11-30,176.83482360839844,94.73436737060547
2015-12-01,178.52108764648438,96.01399993896484
2015-12-02,176.6992645263672,96.04530334472656
2015-12-03,174.2249755859375,93.4344253540039
2015-12-04,177.62290954589844,94.25524139404297
2015-12-07,176.54673767089844,95.16980743408203
2015-12-08,175.3604278564453,95.21668243408203
2015-12-09,173.99618530273438,95.1150894165039
2015-12-10,174.4452667236328,95.24014282226562
2015-12-11,171.0643310546875,96.74102020263672
2015-12-14,171.9286346435547,95.49029541015625
2015-12-15,173.73353576660156,94.92745971679688
2015-12-16,176.27554321289062,94.7242431640625
2015-12-17,173.5894775390625,95.79511260986328
2015-12-18,170.49697875976562,96.32666778564453
2015-12-21,171.90342712402344,96.3032455444336
2015-12-22,173.46328735351562,95.60749053955078
2015-12-23,175.61135864257812,94.88837432861328
2015-12-24,175.32151794433594,95.43203735351562
2015-12-28,174.92088317871094,95.7139892578125
2015-12-29,176.7876434326172,94.12386322021484
2015-12-30,175.53465270996094,94.02992248535156
2015-12-31,173.77870178222656,94.4528579711914
2016-01-04,171.34933471679688,95.13431549072266
2016-01-05,171.63917541503906,94.75052642822266
2016-01-06,169.4740753173828,96.02735137939453
2016-01-07,165.40814208984375,96.19966125488281
2016-01-08,163.59249877929688,96.63052368164062
2016-01-11,163.75445556640625,95.57300567626953
2016-01-12,165.07568359375,96.95166015625
2016-01-13,160.95855712890625,97.90734100341797
2016-01-14,163.6010284423828,96.99080657958984
2016-01-15,160.0891571044922,98.50262451171875
2016-01-19,160.30230712890625,98.1971435546875
2016-01-20,158.24794006347656,99.23114776611328
2016-01-21,159.13442993164062,98.55743408203125
2016-01-22,162.39913940429688,98.18147277832031
2016-01-25,159.94422912597656,98.71412658691406
2016-01-26,162.12637329101562,98.76114654541016
2016-01-27,160.3619384765625,98.73763275146484
2016-01-28,161.1973114013672,98.8786392211914
2016-01-29,165.1268310546875,99.71678161621094
2016-02-01,165.0671844482422,99.41145324707031
2016-02-02,162.0923309326172,101.25575256347656
2016-02-03,163.0640106201172,100.41602325439453
2016-02-04,163.31979370117188,100.90263366699219
2016-02-05,160.20848083496094,101.0203628540039
2016-02-08,158.0519256591797,103.19426727294922
2016-02-09,158.0604248046875,103.30413818359375
2016-02-10,157.92404174804688,104.2145004272461
2016-02-11,155.8697967529297,104.9443588256836
2016-02-12,159.08334350585938,103.20209503173828
2016-02-16,161.76834106445312,102.11125183105469
2016-02-17,164.41085815429688,101.48338317871094
2016-02-18,163.73745727539062,102.73118591308594
2016-02-19,163.66067504882812,102.81755065917969
2016-02-22,166.03042602539062,102.76258850097656
2016-02-23,163.9334716796875,103.17855834960938
2016-02-24,164.68357849121094,102.9745101928711
2016-02-25,166.6781768798828,103.3433609008789
2016-02-26,166.29458618164062,102.34663391113281
2016-02-29,164.9904327392578,102.79393768310547
2016-03-01,168.8688507080078,100.98394775390625
2016-03-02,169.6274871826172,101.40069580078125
2016-03-03,170.2924041748047,101.77024841308594
2016-03-04,170.84642028808594,101.1176528930664
2016-03-07,170.98280334472656,101.086181640625
2016-03-08,169.1160125732422,102.20272064208984
2016-03-09,169.95138549804688,101.58154296875
2016-03-10,170.08779907226562,101.16476440429688
2016-03-11,172.83248901367188,100.14260864257812
2016-03-14,172.6108856201172,100.4571533203125
2016-03-15,172.32962036132812,100.551513671875
2016-03-16,173.32687377929688,100.85028076171875
2016-03-17,174.426513671875,101.26700592041016
2016-03-18,175.1119384765625,101.47933197021484
2016-03-21,175.3604278564453,100.70089721679688
2016-03-22,175.26614379882812,100.67729187011719
2016-03-23,174.10951232910156,101.81743621826172
2016-03-24,174.03236389160156,101.8567123413086
2016-03-28,174.13522338867188,101.99043273925781
2016-03-29,175.74598693847656,103.05978393554688
2016-03-30,176.51710510253906,101.97465515136719
2016-03-31,176.0886688232422,102.69807434082031
2016-04-01,177.2882080078125,102.96593475341797
2016-04-04,176.71409606933594,103.02896118164062
2016-04-05,174.9491424560547,104.15576171875
2016-04-06,176.85975646972656,103.39927673339844
2016-04-07,174.74351501464844,104.67579650878906
2016-04-08,175.21475219726562,104.013916015625
2016-04-11,174.80349731445312,103.87995147705078
2016-04-12,176.43142700195312,103.1629409790039
2016-04-13,178.2135467529297,103.52540588378906
2016-04-14,178.22210693359375,103.02896118164062
2016-04-15,178.0250701904297,103.9114761352539
2016-04-18,179.27597045898438,103.46235656738281
2016-04-19,179.8414306640625,103.1392822265625
2016-04-20,180.01278686523438,102.00466918945312
2016-04-21,179.0446319580078,101.39802551269531
2016-04-22,179.0446319580078,101.13800048828125
2016-04-25,178.73617553710938,100.72035217285156
2016-04-26,179.00181579589844,100.26336669921875
2016-04-27,179.3701934814453,101.26404571533203
2016-04-28,177.74229431152344,101.68163299560547
2016-04-29,176.78268432617188,101.94161987304688
2016-05-02,178.18780517578125,100.91529846191406
2016-05-03,176.6370086669922,102.18641662597656
2016-05-04,175.65174865722656,102.7469711303711
2016-05-05,175.61744689941406,103.43380737304688
2016-05-06,176.26002502441406,102.99171447753906
2016-05-09,176.40567016601562,103.31544494628906
2016-05-10,178.59910583496094,103.32331848144531
2016-05-11,176.9283905029297,103.90753936767578
2016-05-12,176.97979736328125,103.43380737304688
2016-05-13,175.43748474121094,104.43649291992188
2016-05-16,177.1682586669922,103.53648376464844
2016-05-17,175.51466369628906,103.71015930175781
2016-05-18,175.56602478027344,102.23377990722656
2016-05-19,174.9577178955078,102.67593383789062
2016-05-20,176.06300354003906,102.75482940673828
2016-05-23,175.8230743408203,102.98380279541016
2016-05-24,178.1021270751953,102.52588653564453
2016-05-25,179.3102569580078,102.1390609741211
2016-05-26,179.3616485595703,102.66799926757812
2016-05-27,180.1328125,102.51799774169922
2016-05-31,179.79002380371094,102.76271057128906
2016-06-01,180.158447265625,103.1796646118164
2016-06-02,180.7068328857422,103.92332458496094
2016-06-03,180.16702270507812,105.40274047851562
2016-06-06,181.0838165283203,104.61952209472656
2016-06-07,181.36648559570312,104.87271118164062
2016-06-08,181.957763671875,105.43443298339844
2016-06-09,181.7093048095703,106.11477661132812
2016-06-10,179.98715209960938,106.62898254394531
2016-06-13,178.59910583496094,107.1036605834961
2016-06-14,178.24781799316406,107.02457427978516
2016-06-15,177.99935913085938,107.43598175048828
2016-06-16,178.53053283691406,107.95809173583984
2016-06-17,177.86566162109375,107.28567504882812
2016-06-20,179.0111541748047,106.13851928710938
2016-06-21,179.519287109375,105.6480484008789
2016-06-22,179.22645568847656,105.82205963134766
2016-06-23,181.5604248046875,104.61157989501953
2016-06-24,175.040771484375,107.42017364501953
2016-06-27,171.9058074951172,110.10210418701172
2016-06-28,175.00631713867188,110.33149719238281
2016-06-29,177.98626708984375,109.4849853515625
2016-06-30,180.41497802734375,109.88851165771484
2016-07-01,180.79391479492188,111.41423034667969
2016-07-05,179.49343872070312,112.80917358398438
2016-07-06,180.5700225830078,112.99147033691406
2016-07-07,180.45797729492188,112.98355865478516
2016-07-08,183.14517211914062,113.8157958984375
2016-07-11,183.79107666015625,112.81710052490234
2016-07-12,185.1260223388672,110.96245574951172
2016-07-13,185.1001739501953,112.27017974853516
2016-07-14,186.1337127685547,110.63752746582031
2016-07-15,185.88389587402344,109.6863784790039
2016-07-18,186.3834228515625,109.58335876464844
2016-07-19,186.19398498535156,110.2015380859375
2016-07-20,186.9691162109375,109.59918212890625
2016-07-21,186.26290893554688,109.82115173339844
2016-07-22,187.09828186035156,110.01136016845703
2016-07-25,186.5901641845703,109.93211364746094
2016-07-26,186.6763153076172,110.10647583007812
2016-07-27,186.4781951904297,111.47760772705078
2016-07-28,186.69345092773438,111.2715835571289
2016-07-29,186.99496459960938,112.19890594482422
2016-08-01,186.83995056152344,110.98246765136719
2016-08-02,185.64279174804688,109.83902740478516
2016-08-03,186.18536376953125,109.90254974365234
2016-08-04,186.3834228515625,110.72831726074219
2016-08-05,187.90786743164062,109.57695770263672
2016-08-08,187.79591369628906,109.78343200683594
2016-08-09,187.90786743164062,110.86334991455078
2016-08-10,187.44277954101562,111.29206848144531
2016-08-11,188.3126678466797,110.299560546875
2016-08-12,188.1490020751953,111.22854614257812
2016-08-15,188.69161987304688,110.18049621582031
2016-08-16,187.71844482421875,109.88663482666016
2016-08-17,188.07151794433594,110.545654296875
2016-08-18,188.49349975585938,110.72034454345703
2016-08-19,188.21791076660156,110.1407699584961
2016-08-22,188.2092742919922,111.06977844238281
2016-08-23,188.58827209472656,111.18889617919922
2016-08-24,187.62364196777344,110.92680358886719
2016-08-25,187.49441528320312,110.50598907470703
2016-08-26,187.141357421875,109.8628158569336
2016-08-29,188.06289672851562,111.331787109375
2016-08-30,187.7528076171875,110.9029769897461
2016-08-31,187.2188720703125,111.06177520751953
2016-09-01,187.2274932861328,111.18437194824219
2016-09-02,188.07151794433594,110.2774887084961
2016-09-06,188.63990783691406,111.08098602294922
2016-09-07,188.62269592285156,111.00135803222656
2016-09-08,188.19210815429688,109.60923767089844
2016-09-09,183.68772888183594,107.80353546142578
2016-09-12,186.3231964111328,107.8592529296875
2016-09-13,183.64463806152344,106.63420867919922
2016-09-14,183.57574462890625,106.79328918457031
2016-09-15,185.4102325439453,106.3319091796875
2016-09-16,184.69349670410156,107.19103240966797
2016-09-19,184.72816467285156,106.84100341796875
2016-09-20,184.73680114746094,107.21485137939453
2016-09-21,186.8142547607422,108.08197784423828
2016-09-22,187.9915008544922,108.94108581542969
2016-09-23,186.96139526367188,108.83765411376953
2016-09-26,185.44662475585938,109.52976989746094
2016-09-27,186.59783935546875,110.33319854736328
2016-09-28,187.52406311035156,110.0945053100586
2016-09-29,185.8274383544922,110.37290954589844
2016-09-30,187.229736328125,109.38654327392578
2016-10-03,186.77960205078125,109.02556610107422
2016-10-04,185.8274383544922,107.75049591064453
2016-10-05,186.6497802734375,107.2484130859375
2016-10-06,186.77960205078125,106.65074157714844
2016-10-07,186.13906860351562,106.72247314453125
2016-10-10,187.10850524902344,106.09295654296875
2016-10-11,184.74539184570312,105.85385131835938
2016-10-12,184.98782348632812,105.95745849609375
2016-10-13,184.38186645507812,106.35589599609375
2016-10-14,184.47708129882812,104.86570739746094
2016-10-17,183.83651733398438,105.53507995605469
2016-10-18,184.98782348632812,105.87775421142578
2016-10-19,185.48123168945312,105.96539306640625
2016-10-20,185.13497924804688,106.07696533203125
2016-10-21,185.2215118408203,106.23632049560547
2016-10-24,186.00924682617188,105.77416229248047
2016-10-25,185.38600158691406,106.05307006835938
2016-10-26,185.01380920410156,105.33586120605469
2016-10-27,184.52041625976562,104.18830871582031
2016-10-28,183.97506713867188,103.95719146728516
2016-10-31,183.98370361328125,104.59471130371094
2016-11-01,182.65069580078125,104.60267639160156
2016-11-02,181.55142211914062,105.05781555175781
2016-11-03,180.7204132080078,104.25135803222656
2016-11-04,180.52133178710938,105.18553161621094
2016-11-07,184.50302124023438,104.29134368896484
2016-11-08,185.33404541015625,103.86814880371094
2016-11-09,187.2989959716797,99.46082305908203
2016-11-10,187.7664031982422,97.99165344238281
2016-11-11,187.33364868164062,97.44076538085938
2016-11-14,187.48072814941406,96.85790252685547
2016-11-15,188.943603515625,97.33696746826172
2016-11-16,188.5886993408203,98.21526336669922
2016-11-17,189.5581817626953,96.77008819580078
2016-11-18,189.13406372070312,96.49065399169922
2016-11-21,190.56228637695312,96.73014068603516
2016-11-22,190.9344482421875,96.69821166992188
2016-11-23,191.0383758544922,96.32298278808594
2016-11-25,191.74818420410156,96.46670532226562
2016-11-28,190.84788513183594,97.17728424072266
2016-11-29,191.22015380859375,97.58451080322266
2016-11-30,190.76136779785156,96.00357055664062
2016-12-01,190.06028747558594,94.98992919921875
2016-12-02,190.15545654296875,95.68595123291016
2016-12-05,191.2980499267578,95.58194732666016
2016-12-06,191.90399169921875,95.50994873046875
2016-12-07,194.41419982910156,96.32603454589844
2016-12-08,194.8903045654297,95.18994140625
2016-12-09,196.06748962402344,94.00586700439453
2016-12-12,195.84243774414062,94.18187713623047
2016-12-13,197.14952087402344,94.5179214477539
2016-12-14,195.52223205566406,93.46182250976562
2016-12-15,196.3271942138672,93.9338607788086
2016-12-16,195.9432373046875,93.71784210205078
2016-12-19,196.369873046875,94.72588348388672
2016-12-20,197.1273956298828,94.25389862060547
2016-12-21,196.5788116455078,94.66986083984375
2016-12-22,196.23927307128906,94.50064086914062
2016-12-23,196.52658081054688,94.69318389892578
2016-12-27,197.01419067382812,94.38833618164062
2016-12-28,195.38597106933594,95.07821655273438
2016-12-29,195.34243774414062,95.41507720947266
2016-12-30,194.62843322753906,95.55945587158203
2017-01-03,196.11737060546875,95.96854400634766
2017-01-04,197.28407287597656,96.33757781982422
2017-01-05,197.1273956298828,97.8455810546875
2017-01-06,197.8326416015625,96.94720458984375
2017-01-09,197.1796417236328,97.72526550292969
2017-01-10,197.1796417236328,97.66109466552734
2017-01-11,197.73687744140625,97.98997497558594
2017-01-12,197.24057006835938,97.77340698242188
2017-01-13,197.69332885742188,97.30815124511719
2017-01-17,196.99673461914062,98.32685852050781
2017-01-18,197.43212890625,97.06747436523438
2017-01-19,196.7007598876953,96.40174102783203
2017-01-20,197.42343139648438,96.2092056274414
2017-01-23,196.90972900390625,97.17180633544922
2017-01-24,198.17222595214844,96.50597381591797
2017-01-25,199.8874969482422,95.29476165771484
2017-01-26,199.67852783203125,95.61566925048828
2017-01-27,199.36509704589844,95.96060180664062
2017-01-30,198.12869262695312,95.67172241210938
2017-01-31,198.11129760742188,96.33757781982422
2017-02-01,198.18966674804688,95.74186706542969
2017-02-02,198.32028198242188,95.70169067382812
2017-02-03,199.68722534179688,95.6614761352539
2017-02-06,199.3302764892578,96.24028015136719
2017-02-07,199.33895874023438,96.94770812988281
2017-02-08,199.60018920898438,98.26605224609375
2017-02-09,200.7843475341797,97.1325454711914
2017-02-10,201.57666015625,97.0763168334961
2017-02-13,202.6737823486328,96.77083587646484
2017-02-14,203.4835662841797,96.07149505615234
2017-02-15,204.54574584960938,95.62932586669922
2017-02-16,204.37164306640625,96.15186309814453
2017-02-17,204.6937713623047,96.72261810302734
2017-02-21,205.91278076171875,96.55377960205078
2017-02-22,205.72996520996094,96.71456146240234
2017-02-23,205.8692626953125,97.00395965576172
2017-02-24,206.13046264648438,98.08119201660156
2017-02-27,206.45260620117188,97.50240325927734
2017-02-28,205.8953399658203,97.8641357421875
2017-03-01,208.7773895263672,96.22427368164062
2017-03-02,207.462646484375,95.87792205810547
2017-03-03,207.59323120117188,96.1275863647461
2017-03-06,206.9750518798828,95.66853332519531
2017-03-07,206.35687255859375,95.37857055664062
2017-03-08,205.97373962402344,94.86309814453125
2017-03-09,206.23492431640625,94.1059799194336
2017-03-10,206.9575958251953,94.43622589111328
2017-03-13,207.06211853027344,93.84019470214844
2017-03-14,206.26974487304688,94.291259765625
2017-03-15,208.05470275878906,95.44302368164062
2017-03-16,207.64547729492188,94.95975494384766
2017-03-17,207.2808380126953,95.55577850341797
2017-03-20,207.05345153808594,95.96651458740234
2017-03-21,204.39500427246094,96.763916015625
2017-03-22,204.87599182128906,97.1504898071289
2017-03-23,204.6573486328125,97.01358032226562
2017-03-24,204.50868225097656,97.35990905761719
2017-03-27,204.29876708984375,97.80289459228516
2017-03-28,205.78546142578125,97.1504898071289
2017-03-29,205.97781372070312,97.73038482666016
2017-03-30,206.63369750976562,96.94111633300781
2017-03-31,206.15274047851562,97.2230224609375
2017-04-03,205.79421997070312,98.20370483398438
2017-04-04,205.9253387451172,97.67094421386719
2017-04-05,205.31317138671875,97.96957397460938
2017-04-06,205.89036560058594,97.82430267333984
2017-04-07,205.6805419921875,97.42884826660156
2017-04-10,205.8029327392578,97.88080596923828
2017-04-11,205.55807495117188,98.80899047851562
2017-04-12,204.6573486328125,99.34980010986328
2017-04-13,203.32814025878906,99.65652465820312
2017-04-17,205.12954711914062,99.34980010986328
2017-04-18,204.51742553710938,100.64927673339844
2017-04-19,204.1414031982422,100.10039520263672
2017-04-20,205.8029327392578,99.71305084228516
2017-04-21,205.14706420898438,99.71305084228516
2017-04-24,207.40325927734375,99.22065734863281
2017-04-25,208.61007690429688,98.0261459350586
2017-04-26,208.4788818359375,98.56687927246094
2017-04-27,208.65380859375,98.53458404541016
2017-04-28,208.19906616210938,98.75251007080078
2017-05-01,208.72373962402344,97.93157196044922
2017-05-02,208.80242919921875,98.43303680419922
2017-05-03,208.54885864257812,98.4977035522461
2017-05-04,208.79367065429688,98.012451171875
2017-05-05,209.61572265625,98.10140991210938
2017-05-08,209.5807647705078,97.56758880615234
2017-05-09,209.38832092285156,97.55950927734375
2017-05-10,209.7643585205078,97.4462890625
2017-05-11,209.33587646484375,97.4462890625
2017-05-12,208.986083984375,98.18229675292969
2017-05-15,210.14041137695312,97.91539001464844
2017-05-16,209.947998046875,98.27936553955078
2017-05-17,206.22267150878906,99.71095275878906
2017-05-18,207.05345153808594,99.82421112060547
2017-05-19,208.40017700195312,100.05875396728516
2017-05-22,209.4583282470703,99.78378295898438
2017-05-23,209.92181396484375,99.11245727539062
2017-05-24,210.4115447998047,99.6705322265625
2017-05-25,211.4171600341797,99.702880859375
2017-05-26,211.3734588623047,99.87273406982422
2017-05-30,211.1897735595703,100.36608123779297
2017-05-31,211.13735961914062,100.6168212890625
2017-06-01,212.8163604736328,100.62744140625
2017-06-02,213.52468872070312,101.81886291503906
2017-06-05,213.36727905273438,101.18663787841797
